set_id;ver_id;yt_id;title;performer;url;status;subset;has_feature
1211;29;6XMcFq4DGao;Smoke on the Water;Santana featuring Jacoby Shaddix;https://www.youtube.com/watch?v=6XMcFq4DGao;True;TEST;True
1211;30;hwjfR5mSVes;Smoke on the Water;Ian Paice and Forever Deep;https://www.youtube.com/watch?v=hwjfR5mSVes;True;TEST;True
1211;31;Mu6nbJavgJg;Smoke on the Water;Cornbread Red;https://www.youtube.com/watch?v=Mu6nbJavgJg;True;TEST;True
1211;32;EkVxeqJo8hg;Smoke on the Water;GMT;https://www.youtube.com/watch?v=EkVxeqJo8hg;True;TEST;True
1211;33;NKHk60pXu6k;Smoke on the Water;Vains of Jenna;https://www.youtube.com/watch?v=NKHk60pXu6k;True;TEST;True
1211;34;NEjV2-MPBDE;Smoke on the Water;Pascal von Wroblewsky;https://www.youtube.com/watch?v=NEjV2-MPBDE;True;TEST;True
1211;37;gaIgF6EzKGE;Walk on the Water;ApologetiX;https://www.youtube.com/watch?v=gaIgF6EzKGE;True;TEST;True
1241;1;-eivimbzOcY;I'm Not in Love;Top of the Pops;https://www.youtube.com/watch?v=-eivimbzOcY;True;TEST;True
1241;2;hy4h1wx8a3E;I'm Not in Love;Dee Dee Sharp;https://www.youtube.com/watch?v=hy4h1wx8a3E;True;TEST;True
1241;4;wyV-NgxhDr4;I'm Not in Love;Petula Clark;https://www.youtube.com/watch?v=wyV-NgxhDr4;True;TEST;True
1241;5;guL6qPHcd04;I'm Not in Love;Brotherhood of Man;https://www.youtube.com/watch?v=guL6qPHcd04;True;TEST;True
1241;6;GboDoUA2uXU;Wet Rubber Soup;Godley & Creme;https://www.youtube.com/watch?v=GboDoUA2uXU;True;TEST;True
1241;7;m7K_TMUNGVo;I'm Not in Love;Johnny Logan;https://www.youtube.com/watch?v=m7K_TMUNGVo;True;TEST;True
1241;8;pYvacIAxxJc;I'm Not in Love;Dennis Englewood;https://www.youtube.com/watch?v=pYvacIAxxJc;True;TEST;True
1241;11;dpar8nq2m5E;I'm Not in Love;IJ & the Sound Wave;https://www.youtube.com/watch?v=dpar8nq2m5E;True;TEST;True
1241;12;KTewVyEVL8c;I'm Not in Love;Ian McShane;https://www.youtube.com/watch?v=KTewVyEVL8c;True;TEST;True
1241;14;jOpvMfHq8ck;I'm Not in Love;Red Red Meat;https://www.youtube.com/watch?v=jOpvMfHq8ck;True;TEST;True
1241;15;5ekE9bV0r14;I'm Not in Love;John O'Banion;https://www.youtube.com/watch?v=5ekE9bV0r14;True;TEST;True
1241;16;C8jD-O6pwnI;I'm Not in Love;Fun Lovin' Criminals;https://www.youtube.com/watch?v=C8jD-O6pwnI;True;TEST;True
1241;18;cE67RACOldg;I'm Not in Love;The BB Band;https://www.youtube.com/watch?v=cE67RACOldg;True;TEST;True
1241;19;1lyAoZ5nl2s;I'm Not in Love;Urban Knights;https://www.youtube.com/watch?v=1lyAoZ5nl2s;True;TEST;True
1241;20;M4zJBlgdwdM;I'm Not in Love;Olive;https://www.youtube.com/watch?v=M4zJBlgdwdM;True;TEST;True
1241;21;rpk68eoc6iM;I'm Not in Love (Deepnobeat);Geb.el;https://www.youtube.com/watch?v=rpk68eoc6iM;True;TEST;True
1241;23;NRbmAoZRR7I;I'm Not in Love;Tori Amos;https://www.youtube.com/watch?v=NRbmAoZRR7I;True;TEST;True
1241;24;9KxwhHidhg4;I'm Not in Love;Donny Osmond;https://www.youtube.com/watch?v=9KxwhHidhg4;True;TEST;True
1241;25;QB0gC7W2sNY;I'm Not in Love;Lazlo Bane;https://www.youtube.com/watch?v=QB0gC7W2sNY;True;TEST;True
1241;26;hdgzEuNLeJE;I'm Not in Love;Queen Latifah;https://www.youtube.com/watch?v=hdgzEuNLeJE;True;TEST;True
1241;27;pPF116tcSUM;I'm Not in Love;Orleya;https://www.youtube.com/watch?v=pPF116tcSUM;True;TEST;True
1241;28;m9cktgQfYiY;I'm Not in Love;Susan Wong;https://www.youtube.com/watch?v=m9cktgQfYiY;True;TEST;True
1241;29;V8yQFE1kgbU;I'm Not in Love;Bobby Kimball;https://www.youtube.com/watch?v=V8yQFE1kgbU;True;TEST;True
1241;30;FPiFt-eNS2M;I'm Not in Love;Joe Brown;https://www.youtube.com/watch?v=FPiFt-eNS2M;True;TEST;True
1241;31;sO2GxQksg6E;I'm Not in Love;Vintage Lounge Orchestra;https://www.youtube.com/watch?v=sO2GxQksg6E;True;TEST;True
1241;32;T5UJFV8b42s;I'm Not in Love;Janet Devlin;https://www.youtube.com/watch?v=T5UJFV8b42s;True;TEST;True
1241;33;UUFyRDXuLQQ;I'm Not in Love;Diana Krall;https://www.youtube.com/watch?v=UUFyRDXuLQQ;True;TEST;True
1241;34;qwf6HOuh38o;I'm Not in Love;Camera Obscura;https://www.youtube.com/watch?v=qwf6HOuh38o;True;TEST;True
1241;35;on6jGEsPiiA;I'm Not in Love;Mark Kozelek;https://www.youtube.com/watch?v=on6jGEsPiiA;True;TEST;True
1241;40;fY28O2teFJw;Somente o Sol;Deborah Blando;https://www.youtube.com/watch?v=fY28O2teFJw;True;TEST;True
1297;0;I_izvAbhExY;Stayin' Alive;Bee Gees;https://www.youtube.com/watch?v=I_izvAbhExY;True;TEST;True
1297;1;J8eBB8DLYDo;Stayin' Alive;Darlene Edwards with Jonathan Edwards;https://www.youtube.com/watch?v=J8eBB8DLYDo;True;TEST;True
1297;3;G4B-ZkD5NKc;Stayin' Alive;Mina;https://www.youtube.com/watch?v=G4B-ZkD5NKc;True;TEST;True
1297;6;XYrUZOzGNsE;Staying Alive;Tiny Tim;https://www.youtube.com/watch?v=XYrUZOzGNsE;True;TEST;True
1297;8;PEKtsayfZ0c;Stayin' Alive;Brotherhood of Man;https://www.youtube.com/watch?v=PEKtsayfZ0c;True;TEST;True
1297;9;6Lfkj0QH3vs;Stayin' Alive;Dweezil Zappa;https://www.youtube.com/watch?v=6Lfkj0QH3vs;True;TEST;True
1297;10;igQd_41xNCE;Stayin' Alive;Happy Mondays;https://www.youtube.com/watch?v=igQd_41xNCE;True;TEST;True
1297;12;wJtCoz0OIbQ;Stayin' Alive;Four Shadow;https://www.youtube.com/watch?v=wJtCoz0OIbQ;True;TEST;True
1297;15;ELue28A9qJA;Stayin' Alive;Ten Masked Men;https://www.youtube.com/watch?v=ELue28A9qJA;True;TEST;True
1297;16;YaNAj6yGCi8;Stayin' Alive;Eldissa;https://www.youtube.com/watch?v=YaNAj6yGCi8;True;TEST;True
1297;17;mn0S0rV1b48;Stayin' Alive;B3;https://www.youtube.com/watch?v=mn0S0rV1b48;True;TEST;True
1297;18;vaGsPzuQKlU;Stayin' Alive;Ozzy Osbourne with Dweezil Zappa;https://www.youtube.com/watch?v=vaGsPzuQKlU;True;TEST;True
1297;19;-uO9GybEmFQ;Stayin' Alive;Danni Carlos;https://www.youtube.com/watch?v=-uO9GybEmFQ;True;TEST;True
1297;22;0zdtmRJUzXs;Stayin' Alive;Juliana Aquino;https://www.youtube.com/watch?v=0zdtmRJUzXs;True;TEST;True
1297;24;hdOsQn9MDLM;Staying Alive;Asian Sensation;https://www.youtube.com/watch?v=hdOsQn9MDLM;True;TEST;True
1297;25;HRvJ4SPmORk;Staying Alive;Rachelle Spring;https://www.youtube.com/watch?v=HRvJ4SPmORk;True;TEST;True
1297;26;XefBojqTG0o;Stayin' Alive;Rhythms del Mundo featuring Wyclef Jean;https://www.youtube.com/watch?v=XefBojqTG0o;True;TEST;True
1297;28;5w4oknKKJcM;Stayin' Alive;Axxis;https://www.youtube.com/watch?v=5w4oknKKJcM;True;TEST;True
1297;29;knxBue4jnUA;Stayin' Alive;Glee Cast;https://www.youtube.com/watch?v=knxBue4jnUA;True;TEST;True
1297;30;NxmFohOvuYA;Stayin' Alive;Capital Cities;https://www.youtube.com/watch?v=NxmFohOvuYA;True;TEST;True
1297;31;e7NopA7i4TY;Stayin' Alive;Big Daddy;https://www.youtube.com/watch?v=e7NopA7i4TY;True;TEST;True
1297;32;gYECUVlTwTw;Stayin' Alive;Martin Carr;https://www.youtube.com/watch?v=gYECUVlTwTw;True;TEST;True
1297;33;VrvgXmN_irE;Stayin' Alive;Jonathan Young feat. Richaadeb;https://www.youtube.com/watch?v=VrvgXmN_irE;True;TEST;True
1297;34;-_q2L5cNk84;Stayin' Alive;Fausto Papetti;https://www.youtube.com/watch?v=-_q2L5cNk84;True;TEST;True
1297;35;8ylZF6knW08;Staying Alive;Machuca Cumbia;https://www.youtube.com/watch?v=8ylZF6knW08;True;TEST;True
1297;36;eNRjY8GidrU;Stay in the Light;ApologetiX;https://www.youtube.com/watch?v=eNRjY8GidrU;True;TEST;True
1385;0;9-n3Ydy7ras;Isn't She Lovely?;Stevie Wonder;https://www.youtube.com/watch?v=9-n3Ydy7ras;True;TEST;True
1385;1;MRsDEuV9sS4;Isn't She Lovely?;David Parton;https://www.youtube.com/watch?v=MRsDEuV9sS4;True;TEST;True
1385;2;7J7nupeeI2M;Isn't She Lovely;Freddy Cole;https://www.youtube.com/watch?v=7J7nupeeI2M;True;TEST;True
1385;3;d1pZ3DFFKB0;Isn't She Lovely;Keb' Mo';https://www.youtube.com/watch?v=d1pZ3DFFKB0;True;TEST;True
1385;6;sBvlYaJteAs;Isn't She Lovely;Jake Simpson;https://www.youtube.com/watch?v=sBvlYaJteAs;True;TEST;True
1385;7;onHTTy0Gp9k;Isn't She Lovely?;The Idea of North;https://www.youtube.com/watch?v=onHTTy0Gp9k;True;TEST;True
1385;9;K8xt67XKeJo;Isn't She Lovely;Jamie Davis;https://www.youtube.com/watch?v=K8xt67XKeJo;True;TEST;True
1385;10;fm_Ij1yMTj0;Isn't She Lovely;Cris Delanno;https://www.youtube.com/watch?v=fm_Ij1yMTj0;True;TEST;True
1385;11;GMxXn9-oVdE;Isn't She Lovely?;Sessiones Reggae Instrumental;https://www.youtube.com/watch?v=GMxXn9-oVdE;True;TEST;True
1385;12;eXhGv0SCqOc;Isn't She Lovely;Ligia Piro con Ricardo Lew;https://www.youtube.com/watch?v=eXhGv0SCqOc;True;TEST;True
1385;14;tdgn1N4ILxM;Isn't She Lovely;Anthem Lights;https://www.youtube.com/watch?v=tdgn1N4ILxM;True;TEST;True
1385;15;4UxPKeGrbMI;Isn't She Lovely;Bill Holman Band;https://www.youtube.com/watch?v=4UxPKeGrbMI;True;TEST;True
1385;16;UbVaIIj9VvA;Isn't She Lovely;Sinti, featuring Jimmy Rosenberg;https://www.youtube.com/watch?v=UbVaIIj9VvA;True;TEST;True
1385;17;b0QHmsa26C0;Isn't She Lovely?;Sylvain Luc - Biréli Lagrène;https://www.youtube.com/watch?v=b0QHmsa26C0;True;TEST;True
1848;0;l3LFML_pxlY;The Boxer;Simon and Garfunkel;https://www.youtube.com/watch?v=l3LFML_pxlY;True;TEST;True
1848;1;ll2tT3qlsNc;Boxer;Henson Cargill;https://www.youtube.com/watch?v=ll2tT3qlsNc;True;TEST;True
1848;2;YF5DBc9Kj18;The Boxer;Stu Daye;https://www.youtube.com/watch?v=YF5DBc9Kj18;True;TEST;True
1848;4;VAXquNyyixk;The Boxer;Fred Carter Jr.;https://www.youtube.com/watch?v=VAXquNyyixk;True;TEST;True
1848;5;SHYGoXwgKtk;The Boxer;The King's Singers;https://www.youtube.com/watch?v=SHYGoXwgKtk;True;TEST;True
1848;6;Tw4TXPjr1no;The Boxer;Emmerson Nogueira;https://www.youtube.com/watch?v=Tw4TXPjr1no;True;TEST;True
1848;8;yq7XMfbVvfE;The Boxer;Deana Carter featuring Harper Simon;https://www.youtube.com/watch?v=yq7XMfbVvfE;True;TEST;True
1848;10;UlHaWYchAR0;The Boxer;Will Martin;https://www.youtube.com/watch?v=UlHaWYchAR0;True;TEST;True
1848;11;sQpUs1qNxMM;The Boxer;Jerry Douglas feat. Mumford & Sons and Paul Simon;https://www.youtube.com/watch?v=sQpUs1qNxMM;True;TEST;True
1848;12;IANSd37ewPQ;The Boxer;Ben Howard;https://www.youtube.com/watch?v=IANSd37ewPQ;True;TEST;True
1848;13;SSvhWM9s5SE;The Boxer;Mike Massé feat. Sterling Cottam;https://www.youtube.com/watch?v=SSvhWM9s5SE;True;TEST;True
1848;14;FwwzF_RiAD8;The Boxer;Joan Baez with Paul Simon and Richard Thompson;https://www.youtube.com/watch?v=FwwzF_RiAD8;True;TEST;True
1848;15;vkt4vGh6ZrU;Boxerul;Pasărea Colibri;https://www.youtube.com/watch?v=vkt4vGh6ZrU;True;TEST;True
1944;0;1w7OgIMMRc4;Sweet Child o' Mine;Guns n' Roses;https://www.youtube.com/watch?v=1w7OgIMMRc4;True;TEST;True
1944;1;egAtCbpCYNE;Sweet Child of Mine;Akasha;https://www.youtube.com/watch?v=egAtCbpCYNE;True;TEST;True
1944;3;K0Bkl4usWKM;Sweet Child o' Mine;Danni Carlos;https://www.youtube.com/watch?v=K0Bkl4usWKM;True;TEST;True
1944;4;mq1ZR3pVkGA;Sweet Child o' Mine;Most Precious Blood;https://www.youtube.com/watch?v=mq1ZR3pVkGA;True;TEST;True
1944;5;SLDAgDBqCI0;Sweet Child o' Mine;Flat Pack;https://www.youtube.com/watch?v=SLDAgDBqCI0;True;TEST;True
1944;6;EyAbCbgiGFg;Sweet Child o' Mine;Banda do Sul feat. Natascha;https://www.youtube.com/watch?v=EyAbCbgiGFg;True;TEST;True
1944;7;0IUhNT9XEvo;Sweet Child o' Mine;Orleya;https://www.youtube.com/watch?v=0IUhNT9XEvo;True;TEST;True
1944;8;TFhYR4fjck4;Sweet Child o' Mine;Midwinter;https://www.youtube.com/watch?v=TFhYR4fjck4;True;TEST;True
1944;9;MlsevSpfpYI;Sweet Child o' Mine;Iron Horse [1];https://www.youtube.com/watch?v=MlsevSpfpYI;True;TEST;True
1944;10;6dqVDQ-lF4Q;Sweet Child o' Mine;Taken by Trees;https://www.youtube.com/watch?v=6dqVDQ-lF4Q;True;TEST;True
1944;11;5hWILgE0ADs;Sweet Child of Mine;Gregorian;https://www.youtube.com/watch?v=5hWILgE0ADs;True;TEST;True
1944;12;tWxhNLGa4SU;Sweet Child o' Mine;Shione Yukawa;https://www.youtube.com/watch?v=tWxhNLGa4SU;True;TEST;True
1944;13;_7rlf6X1Vg8;Sweet Child o' Mine;Rachelle Spring;https://www.youtube.com/watch?v=_7rlf6X1Vg8;True;TEST;True
1944;14;Rws7gbkk49Y;Sweet Child o' Mine;Tine;https://www.youtube.com/watch?v=Rws7gbkk49Y;True;TEST;True
1944;15;zgW8lnnQEUo;Sweet Child o' Mine;The Moon Loungers;https://www.youtube.com/watch?v=zgW8lnnQEUo;True;TEST;True
1944;16;h2mWpkRmqgw;Sweet Child o' Mine;Anastacia;https://www.youtube.com/watch?v=h2mWpkRmqgw;True;TEST;True
1944;17;rlrzTPnmFvA;Sweet Child of Mine;Tashaki Miyaki;https://www.youtube.com/watch?v=rlrzTPnmFvA;True;TEST;True
1944;18;pyuePm2xjJk;Sweet Child o' Mine;Scott Bradlee & Postmodern Jukebox;https://www.youtube.com/watch?v=pyuePm2xjJk;True;TEST;True
1944;21;bZpdXgsI6C0;Sweet Child o' Mine;Scott Bradlee's Postmodern Jukebox feat. Casey Abrams;https://www.youtube.com/watch?v=bZpdXgsI6C0;True;TEST;True
1944;22;aPjj3PrkbbY;Sweet Child o Mine;8-Bit Arcade;https://www.youtube.com/watch?v=aPjj3PrkbbY;True;TEST;True
1976;1;x4ixBuhQGsw;Heart of Gold;Betty LaVette;https://www.youtube.com/watch?v=x4ixBuhQGsw;True;TEST;True
1976;2;47jiJBPYaU4;Heart of Gold;Boney M.;https://www.youtube.com/watch?v=47jiJBPYaU4;True;TEST;True
1976;3;vFCc7hCTHMU;Heart of Gold;Richard Lloyd;https://www.youtube.com/watch?v=vFCc7hCTHMU;True;TEST;True
1976;4;JQ-Id91Jk9c;Heart of Gold;Tori Amos;https://www.youtube.com/watch?v=JQ-Id91Jk9c;True;TEST;True
1976;6;Z6ec8NR-6OA;Heart of Gold;Jean Jacques Milteau;https://www.youtube.com/watch?v=Z6ec8NR-6OA;True;TEST;True
1976;7;__nFfhvcsJY;Heart of Gold;Stereophonics;https://www.youtube.com/watch?v=__nFfhvcsJY;True;TEST;True
1976;8;_Wc-dh4coOU;Heart of Gold;The String Quartet;https://www.youtube.com/watch?v=_Wc-dh4coOU;True;TEST;True
1976;9;drsMyeXzLSo;Heart of Gold;Johnny Cash;https://www.youtube.com/watch?v=drsMyeXzLSo;True;TEST;True
1976;11;aYFzq4gHIog;Heart of Gold;Superfly;https://www.youtube.com/watch?v=aYFzq4gHIog;True;TEST;True
1976;13;yYJPW-NrL8k;Heart of Gold;Ida Sand;https://www.youtube.com/watch?v=yYJPW-NrL8k;True;TEST;True
1976;14;nisNx3hde7Q;Heart of Gold;Gee Gee & Soluna;https://www.youtube.com/watch?v=nisNx3hde7Q;True;TEST;True
1976;15;JtgnM2euRvI;Heart of Gold;Roch Voisine;https://www.youtube.com/watch?v=JtgnM2euRvI;True;TEST;True
1976;17;z2ZckERo3PY;Heart of Gold;Jane Weaver;https://www.youtube.com/watch?v=z2ZckERo3PY;True;TEST;True
1976;18;lB2vmga1oAc;Heart of Gold;James Taylor;https://www.youtube.com/watch?v=lB2vmga1oAc;True;TEST;True
1976;19;YU1vaHQOcjk;Heart of Gold;Keith Turner & The Southern Sound;https://www.youtube.com/watch?v=YU1vaHQOcjk;True;TEST;True
1976;20;BBR0dpWKt4w;Heart of Gold;The Narrative;https://www.youtube.com/watch?v=BBR0dpWKt4w;True;TEST;True
2156;0;pvKwF8U1Ct0;Purple Rain;Prince and The Revolution;https://www.youtube.com/watch?v=pvKwF8U1Ct0;True;TEST;True
2156;1;aOFHjwGbOKg;Purple Rain;Big Daddy;https://www.youtube.com/watch?v=aOFHjwGbOKg;True;TEST;True
2156;2;KGObeZMYANw;Purple Rain;Rumble on the Beach;https://www.youtube.com/watch?v=KGObeZMYANw;True;TEST;True
2156;3;DikjHRyMomk;Purple Rain;The Flying Pickets;https://www.youtube.com/watch?v=DikjHRyMomk;True;TEST;True
2156;4;OxDieCK7tjM;Purple Rain;Bob Belden featuring Holly Cole;https://www.youtube.com/watch?v=OxDieCK7tjM;True;TEST;True
2156;5;2F-ZVXKHG28;Purple Rain;Randy Crawford;https://www.youtube.com/watch?v=2F-ZVXKHG28;True;TEST;True
2156;6;DFc4Vs3dq4U;Purple Rain;Lucky Peterson;https://www.youtube.com/watch?v=DFc4Vs3dq4U;True;TEST;True
2156;7;CKLGzAce3bQ;Purple Rain;LeAnn Rimes;https://www.youtube.com/watch?v=CKLGzAce3bQ;True;TEST;True
2156;8;sf7DBxIl0IU;Purple Rain;The Ukrainians;https://www.youtube.com/watch?v=sf7DBxIl0IU;True;TEST;True
2156;9;qvq1cEVSdLA;Purple Rain;Phish;https://www.youtube.com/watch?v=qvq1cEVSdLA;True;TEST;True
2156;11;kjmxTp3Yvdg;Purple Rain;Danni Carlos;https://www.youtube.com/watch?v=kjmxTp3Yvdg;True;TEST;True
2156;12;Ae-qbHhS7fs;Purple Rain;Daniela Procópio;https://www.youtube.com/watch?v=Ae-qbHhS7fs;True;TEST;True
2156;14;ZE1MjHsGsSs;Purple Rain;Vika;https://www.youtube.com/watch?v=ZE1MjHsGsSs;True;TEST;True
2156;15;cZ1I9WXmIbY;Purple Rain;David Munyon;https://www.youtube.com/watch?v=cZ1I9WXmIbY;True;TEST;True
2156;20;w_IXDSdoCpQ;Purple Rain;Radio Riddler ft. Ali Campbell;https://www.youtube.com/watch?v=w_IXDSdoCpQ;True;TEST;True
2156;21;mqIsxyyQuTA;Purple Rain;Bruce Springsteen & The E Street Band;https://www.youtube.com/watch?v=mqIsxyyQuTA;True;TEST;True
2156;22;bB2kI0YVPNc;Purple Rain;Amanda Palmer & Jherek Bischoff;https://www.youtube.com/watch?v=bB2kI0YVPNc;True;TEST;True
2156;24;O6d4swQoPBA;Purple Rain;The London Symphony Orchestra;https://www.youtube.com/watch?v=O6d4swQoPBA;True;TEST;True
2156;25;nXA3pPMkxFU;Purple Rain;Kenwood Dennard;https://www.youtube.com/watch?v=nXA3pPMkxFU;True;TEST;True
2286;0;s__rX_WL100;Like a Virgin;Madonna;https://www.youtube.com/watch?v=s__rX_WL100;True;TEST;True
2286;1;hNUteXmBiG8;Like a Virgin;The Lords of the New Church;https://www.youtube.com/watch?v=hNUteXmBiG8;True;TEST;True
2286;3;S5xzQEyvpBU;Like a Virgin;Big Daddy;https://www.youtube.com/watch?v=S5xzQEyvpBU;True;TEST;True
2286;4;g0m2sXowpNk;Like a Virgin;Annabella Lwin;https://www.youtube.com/watch?v=g0m2sXowpNk;True;TEST;True
2286;6;H1b7e_1Jbn8;Like a Virgin;Lisa Bassenge Trio;https://www.youtube.com/watch?v=H1b7e_1Jbn8;True;TEST;True
2286;7;RriESjp6y8Y;Like a Virgin;Mad'house;https://www.youtube.com/watch?v=RriESjp6y8Y;True;TEST;True
2286;8;wHz2U5_NOWc;Like a Virgin;Basta;https://www.youtube.com/watch?v=wHz2U5_NOWc;True;TEST;True
2286;11;c9GBld_RkT4;Like a Virgin;Petra Magoni - Ferruccio Spinetti;https://www.youtube.com/watch?v=c9GBld_RkT4;True;TEST;True
2286;12;W75VXK_-v-Y;Like a Virgin;Roberta Lima;https://www.youtube.com/watch?v=W75VXK_-v-Y;True;TEST;True
2286;13;lQc_Z1EKjzg;Like a Virgin;Glee Cast feat. Jonathan Groff;https://www.youtube.com/watch?v=lQc_Z1EKjzg;True;TEST;True
2286;14;ErtNkAL7MX0;Like a Virgin;Niji;https://www.youtube.com/watch?v=ErtNkAL7MX0;True;TEST;True
2286;15;ky4xcWU7Z2U;Like a Virgin;2NE1;https://www.youtube.com/watch?v=ky4xcWU7Z2U;True;TEST;True
2286;16;CIIOJDZbcrY;Like a Virgin;Marlene Johnson;https://www.youtube.com/watch?v=CIIOJDZbcrY;True;TEST;True
2286;17;r0e8Uve7cJU;Like a Virgin;Sister Cristina;https://www.youtube.com/watch?v=r0e8Uve7cJU;True;TEST;True
2286;18;mGVnpEn0M0M;Like a Virgin;Paul Mauriat;https://www.youtube.com/watch?v=mGVnpEn0M0M;True;TEST;True
2447;0;YQWszrZHBPI;Comfortably Numb;Pink Floyd;https://www.youtube.com/watch?v=YQWszrZHBPI;True;TEST;True
2447;2;wpFo_E9Fq2k;Comfortably Numb;Roger Waters with Van Morrison & The Band;https://www.youtube.com/watch?v=wpFo_E9Fq2k;True;TEST;True
2447;3;7I59RTQc7Nk;Comfortably Numb;Thelma Houston;https://www.youtube.com/watch?v=7I59RTQc7Nk;True;TEST;True
2447;4;DubeOn9NGj0;Comfortably Numb;Eternity X;https://www.youtube.com/watch?v=DubeOn9NGj0;True;TEST;True
2447;7;BVdvqm7Gaus;Comfortably Numb;The String Quartet;https://www.youtube.com/watch?v=BVdvqm7Gaus;True;TEST;True
2447;8;j_8gtt1KlUU;Comfortably Numb;Graham Parker;https://www.youtube.com/watch?v=j_8gtt1KlUU;True;TEST;True
2447;9;z4KBGn2r0yY;Comfortably Numb;Scissor Sisters;https://www.youtube.com/watch?v=z4KBGn2r0yY;True;TEST;True
2447;10;p6KQr_ujDZs;Comfortably Numb;Dar Williams;https://www.youtube.com/watch?v=p6KQr_ujDZs;True;TEST;True
2447;11;SBf3zDmnxbA;Comfortably Numb;Dream Theater, featuring Queensrÿche;https://www.youtube.com/watch?v=SBf3zDmnxbA;True;TEST;True
2447;12;y_e-xRPx9ZA;Comfortably Numb;Staind;https://www.youtube.com/watch?v=y_e-xRPx9ZA;True;TEST;True
2447;13;CZACV3UR4WI;Comfortably Numb;Anathema;https://www.youtube.com/watch?v=CZACV3UR4WI;True;TEST;True
2447;14;Omv3ozIT4jM;Comfortably Numb;Gregorian;https://www.youtube.com/watch?v=Omv3ozIT4jM;True;TEST;True
2447;15;Ar30KyQFnIc;Comfortably Numb;The Bad Plus Joined by Wendy Lewis;https://www.youtube.com/watch?v=Ar30KyQFnIc;True;TEST;True
2447;16;l9O9bjLkD1o;Comfortably Numb;Mac Floyd;https://www.youtube.com/watch?v=l9O9bjLkD1o;True;TEST;True
2447;17;4qzs9ALNWMY;Comfortably Numb;Logan;https://www.youtube.com/watch?v=4qzs9ALNWMY;True;TEST;True
2447;18;5TgzcdWt-vE;Comfortably Numb;Mike Massé feat. Jeff Hall;https://www.youtube.com/watch?v=5TgzcdWt-vE;True;TEST;True
2487;0;TRBNuTNWHso;Enter Sandman;The Mighty Mighty Bosstones;https://www.youtube.com/watch?v=TRBNuTNWHso;True;TEST;True
2487;1;7dU-AAsHRQg;Enter Sandman;Die Krupps;https://www.youtube.com/watch?v=7dU-AAsHRQg;True;TEST;True
2487;2;7U7EEHujbSM;Enter Sandman;Pat Boone;https://www.youtube.com/watch?v=7U7EEHujbSM;True;TEST;True
2487;3;niTGZuod0BI;Enter Sandman;Fongus;https://www.youtube.com/watch?v=niTGZuod0BI;True;TEST;True
2487;4;hF9Gr5waAJg;Enter Sandman;Motörhead;https://www.youtube.com/watch?v=hF9Gr5waAJg;True;TEST;True
2487;5;9EB5a_08fpc;Enter Sandman;The New Morty Show;https://www.youtube.com/watch?v=9EB5a_08fpc;True;TEST;True
2487;6;RZRFvH5WuZo;Enter Sandman;Burton C. Bell, John Christ, Robert Trujillo, Tommy Aldridge;https://www.youtube.com/watch?v=RZRFvH5WuZo;True;TEST;True
2487;7;tF7X5dPm1P0;Enter Sandman;Vice Squad;https://www.youtube.com/watch?v=tF7X5dPm1P0;True;TEST;True
2487;8;2R-2Hi9j4yM;Enter Sandman;Iron Horse [1];https://www.youtube.com/watch?v=2R-2Hi9j4yM;True;TEST;True
2487;9;FOIkRzd8zxQ;Enter Sandman;Tommy Victor, Nuno Bettencourt, Joey Vera, Scott Travis;https://www.youtube.com/watch?v=FOIkRzd8zxQ;True;TEST;True
2487;10;vaORruisjww;Enter Sandman;Mambo Kurt;https://www.youtube.com/watch?v=vaORruisjww;True;TEST;True
2487;11;ugZ_MsW-NwI;Enter Sandman;Richard Cheese;https://www.youtube.com/watch?v=ugZ_MsW-NwI;True;TEST;True
2487;12;8-ldBvWKkbE;Enter Sandman;Sun Eats Hours;https://www.youtube.com/watch?v=8-ldBvWKkbE;True;TEST;True
2487;13;8MnyQp37Bxw;Enter Sandman;Polysics;https://www.youtube.com/watch?v=8MnyQp37Bxw;True;TEST;True
2487;14;U3eW8jlfR6Q;Enter Sandman;Dub Spencer & Trance Hill;https://www.youtube.com/watch?v=U3eW8jlfR6Q;True;TEST;True
2487;15;dVehcCuwZeA;Enter Sandman;Youn Sun Nah;https://www.youtube.com/watch?v=dVehcCuwZeA;True;TEST;True
2487;16;ugcBkioumgY;Enter Sandman;Jay Smith;https://www.youtube.com/watch?v=ugcBkioumgY;True;TEST;True
2487;17;rlrjDavsO-0;Enter Sandman;Cold Blue Rebels;https://www.youtube.com/watch?v=rlrjDavsO-0;True;TEST;True
2487;18;ThvuIIY2HLI;Enter Sandman;Rise to Remain;https://www.youtube.com/watch?v=ThvuIIY2HLI;True;TEST;True
2487;21;HdPeHTdrBYQ;Enter Sandman;Shel;https://www.youtube.com/watch?v=HdPeHTdrBYQ;True;TEST;True
2487;22;h7yRjD5yLv4;Enter Sandman;Art vs. Science;https://www.youtube.com/watch?v=h7yRjD5yLv4;True;TEST;True
2487;23;XH78E_xstdI;Enter Sandman;Apocalyptica;https://www.youtube.com/watch?v=XH78E_xstdI;True;TEST;True
2487;25;_ada2IB5Iz0;Enter Sandman;Scott D. Davis;https://www.youtube.com/watch?v=_ada2IB5Iz0;True;TEST;True
2487;26;4qbgjfGBb68;Enter Sandman;The Boys of County Nashville;https://www.youtube.com/watch?v=4qbgjfGBb68;True;TEST;True
